Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2014-04-21,1773.7,1772.0,1800.0,1770.0,1770.0,1774.3,1780.21,1291,2.2982453e+11,176.0,928.0,0.7188
2014-04-22,1774.3,1807.1,1807.1,1751.0,1751.0,1761.2,1770.69,2586,4.57901405e+11,475.0,1619.0,0.6261
2014-04-23,1761.2,1770.1,1789.95,1749.0,1780.0,1759.35,1764.68,1566,2.7634902e+11,188.0,1323.0,0.8448
2014-04-25,1759.35,1760.0,1762.55,1734.0,1740.0,1740.5,1751.41,2994,5.24371305e+11,274.0,2308.0,0.7709
2014-04-28,1740.5,1766.0,1794.0,1740.15,1775.0,1777.45,1770.3,1740,3.0803248e+11,248.0,1117.0,0.642
2014-04-29,1777.45,1779.95,1817.0,1777.05,1810.0,1805.5,1803.04,4573,8.2453128e+11,337.0,3527.0,0.7713
2014-04-30,1805.5,1807.4,1844.0,1769.4,1815.0,1822.65,1815.64,2311,4.1959344e+11,279.0,1791.0,0.775
2014-05-02,1822.65,1823.0,1850.0,1790.0,1799.0,1799.0,1807.48,994,1.7966385e+11,232.0,500.0,0.503
2014-05-05,1799.0,1805.95,1806.0,1772.05,1790.0,1786.35,1794.67,597,1.071419e+11,176.0,468.0,0.7839
2014-05-06,1786.35,1803.0,1803.0,1757.75,1760.0,1762.8,1770.3,643,1.1383003e+11,178.0,470.0,0.7309
2014-05-07,1762.8,1756.4,1789.05,1756.4,1784.95,1775.7,1770.86,843,1.4928323e+11,128.0,727.0,0.8624
2014-05-08,1775.7,1765.2,1774.3,1745.0,1746.0,1748.85,1756.55,591,1.0381203e+11,91.0,507.0,0.8579
2014-05-09,1748.85,1735.0,1760.0,1735.0,1760.0,1754.65,1748.67,1092,1.9095455e+11,179.0,888.0,0.8132
2014-05-12,1754.65,1750.0,1764.0,1725.0,1741.0,1729.3,1739.85,1202,2.09129845e+11,295.0,753.0,0.6265
2014-05-13,1729.3,1740.95,1750.0,1705.0,1730.0,1721.95,1719.54,2034,3.497542e+11,429.0,1360.0,0.6686
2014-05-14,1721.95,1718.0,1765.0,1710.15,1765.0,1759.65,1743.08,1584,2.7610439e+11,234.0,1128.0,0.7121
2014-05-15,1759.65,1744.0,1770.0,1725.0,1770.0,1761.25,1746.07,1492,2.60512915e+11,265.0,1130.0,0.7574
2014-05-16,1761.25,1732.0,1800.0,1705.0,1763.0,1761.05,1745.68,1915,3.3429843e+11,249.0,1344.0,0.7018
2014-05-19,1761.05,1760.0,1766.0,1707.05,1753.5,1750.25,1736.83,3220,5.5926071e+11,333.0,1957.0,0.6078
2014-05-20,1750.25,1726.0,1767.95,1720.0,1767.0,1754.1,1737.21,3735,6.4884969e+11,393.0,1902.0,0.5092
2014-05-21,1754.1,1750.0,1776.0,1735.7,1775.3,1774.4,1765.33,566,99917940000.0,105.0,388.0,0.6855
2014-05-22,1774.4,1890.0,1890.0,1775.0,1791.0,1788.15,1800.54,1128,2.0310048e+11,178.0,870.0,0.7713
2014-05-23,1788.15,1809.0,1821.0,1755.0,1803.0,1809.1,1804.86,2692,4.85869075e+11,423.0,1608.0,0.5973
2014-05-26,1809.1,1780.6,1808.55,1750.0,1751.0,1756.55,1767.4,2145,3.7910743e+11,212.0,1770.0,0.8252
2014-05-27,1756.55,1769.95,1789.95,1735.15,1778.0,1768.3,1762.68,1013,1.7855978e+11,229.0,641.0,0.6328
2014-05-28,1768.3,1789.95,1835.0,1758.7,1762.0,1768.05,1797.73,9003,1.6184984e+12,1533.0,1995.0,0.2216
2014-05-29,1768.05,1786.0,1789.55,1753.3,1757.0,1759.5,1763.15,497,87628430000.0,174.0,258.0,0.5191
2014-05-30,1759.5,1760.0,1765.0,1731.0,1745.0,1735.85,1748.93,1240,2.1686736e+11,201.0,925.0,0.746
2014-06-02,1735.85,1745.0,1769.0,1736.0,1750.0,1745.9,1751.35,1417,2.48165645e+11,242.0,954.0,0.6733
2014-06-03,1745.9,1758.0,1765.0,1740.1,1750.0,1750.95,1752.19,1214,2.1271623e+11,158.0,793.0,0.6532
2014-06-04,1750.95,1750.0,1760.0,1730.95,1750.0,1747.75,1743.31,973,1.69624145e+11,236.0,585.0,0.6012
2014-06-05,1747.75,1767.95,1778.0,1741.0,1746.0,1744.75,1752.17,4309,7.55008065e+11,310.0,3671.0,0.8519
2014-06-06,1744.75,1760.0,1779.95,1743.0,1766.9,1772.7,1756.74,1071,1.8814642e+11,192.0,785.0,0.733
2014-06-09,1772.7,1780.0,1790.0,1755.15,1778.5,1778.0,1777.19,1329,2.3618852e+11,309.0,890.0,0.6697
2014-06-10,1778.0,1780.0,1798.0,1755.15,1776.0,1771.45,1776.35,1024,1.81898005e+11,191.0,798.0,0.7793
2014-06-11,1771.45,1768.0,1798.0,1752.7,1779.0,1785.4,1767.3,7594,1.34208658e+12,374.0,6041.0,0.7955
2014-06-12,1785.4,1785.4,1850.9,1780.2,1780.2,1803.4,1811.53,7497,1.358106475e+12,602.0,5141.0,0.6857
2014-06-13,1803.4,1814.0,1870.0,1770.0,1770.0,1780.75,1827.74,3758,6.8686562e+11,527.0,1974.0,0.5253
2014-06-16,1780.75,1781.0,1798.0,1766.1,1774.8,1772.65,1778.73,639,1.13660585e+11,108.0,482.0,0.7543
2014-06-17,1772.65,1777.0,1830.0,1750.1,1825.0,1810.0,1801.25,3283,5.91351795e+11,413.0,1821.0,0.5547
2014-06-18,1810.0,1821.95,1825.0,1771.1,1785.0,1785.05,1789.21,1054,1.8858222e+11,199.0,784.0,0.7438
2014-06-19,1785.05,1771.0,1840.0,1771.0,1830.0,1832.25,1818.07,2131,3.8743118e+11,276.0,1804.0,0.8466
2014-06-20,1832.25,1805.0,2040.0,1805.0,2004.0,2008.35,1993.32,51819,1.032916387e+13,3723.0,15435.0,0.2979
2014-06-23,2008.35,2015.0,2055.0,1951.3,2001.0,1987.45,2003.13,13569,2.718051255e+12,1116.0,8041.0,0.5926
2014-06-24,1987.45,1994.8,2061.0,1965.05,2050.0,2041.25,2023.25,24469,4.950698435e+12,1480.0,12766.0,0.5217
2014-06-25,2041.25,2050.05,2150.0,2031.0,2105.0,2118.15,2105.52,14868,3.130489845e+12,1238.0,5569.0,0.3746
2014-06-26,2118.15,2120.4,2140.0,1927.7,2112.0,2126.45,2084.06,7537,1.570758555e+12,915.0,3689.0,0.4895
2014-06-27,2126.45,2128.8,2174.0,2116.1,2153.0,2150.35,2149.48,3424,7.35982275e+11,320.0,2175.0,0.6352
2014-06-30,2150.35,2121.15,2196.0,2119.0,2160.0,2172.0,2157.23,3253,7.017476e+11,517.0,1456.0,0.4476
2014-07-01,2172.0,2170.0,2220.0,2161.1,2205.0,2206.15,2184.34,2382,5.20308775e+11,275.0,1312.0,0.5508
2014-07-02,2206.15,2200.15,2230.0,2175.0,2200.0,2198.4,2206.48,4190,9.2451689e+11,405.0,3350.0,0.7995
2014-07-03,2198.4,2234.95,2234.95,2165.35,2165.35,2184.95,2198.8,5936,1.305209365e+12,382.0,3196.0,0.5384
2014-07-04,2184.95,2204.95,2209.0,2150.0,2160.05,2166.1,2174.26,2306,5.0138471e+11,314.0,1101.0,0.4775
2014-07-07,2166.1,2205.0,2240.0,2165.0,2206.0,2222.7,2218.46,9300,2.0631696e+12,382.0,7912.0,0.8508
2014-07-08,2222.7,2239.9,2247.0,2165.0,2172.0,2204.2,2214.44,7376,1.63336738e+12,473.0,6267.0,0.8496
2014-07-09,2204.2,2172.0,2209.0,2030.0,2190.0,2184.3,2192.84,9582,2.101183075e+12,373.0,8364.0,0.8729
2014-07-10,2184.3,2130.05,2189.0,2101.05,2102.0,2131.3,2153.0,1354,2.9151658e+11,255.0,796.0,0.5879
2014-07-11,2131.3,2162.95,2164.9,2074.0,2085.0,2090.85,2122.07,1453,3.08337365e+11,286.0,884.0,0.6084
2014-07-14,2090.85,2090.0,2114.0,2051.05,2109.0,2108.35,2097.46,1109,2.32607875e+11,168.0,888.0,0.8007
2014-07-15,2108.35,2145.0,2220.0,2132.0,2166.0,2182.35,2194.51,3761,8.2535624e+11,597.0,1446.0,0.3845
2014-07-16,2182.35,2173.7,2209.0,2172.0,2175.1,2176.95,2185.33,412,90035520000.0,123.0,213.0,0.517
2014-07-17,2176.95,2175.0,2179.9,2089.95,2115.0,2136.25,2138.04,2529,5.4071058e+11,635.0,1159.0,0.4583
2014-07-18,2136.25,2172.9,2173.0,2101.05,2109.9,2113.4,2117.3,733,1.55198245e+11,164.0,374.0,0.5102
2014-07-21,2113.4,2113.4,2173.0,2113.4,2143.0,2134.4,2134.29,1089,2.32423785e+11,164.0,720.0,0.6612
2014-07-22,2134.4,2122.15,2144.75,2116.0,2130.05,2121.4,2128.71,607,1.2921292e+11,123.0,449.0,0.7397
2014-07-23,2121.4,2125.0,2125.0,2089.05,2100.0,2095.6,2104.5,775,1.63098455e+11,124.0,529.0,0.6826
2014-07-24,2095.6,2090.0,2130.0,2084.5,2100.0,2108.35,2100.39,24395,5.12389362e+12,234.0,23703.0,0.9716
2014-07-25,2108.35,2101.1,2105.0,2085.0,2090.0,2087.8,2093.7,868,1.81733e+11,135.0,722.0,0.8318
2014-07-28,2087.8,2077.0,2109.8,2042.5,2045.05,2050.3,2059.9,645,1.32863585e+11,140.0,297.0,0.4605
2014-07-30,2050.3,2011.0,2108.0,2011.0,2089.0,2084.7,2073.42,1298,2.69129615e+11,225.0,782.0,0.6025
2014-07-31,2084.7,2084.65,2124.95,2060.0,2109.0,2100.45,2090.63,2409,5.0363232e+11,283.0,1724.0,0.7156
2014-08-01,2100.45,2109.0,2114.9,2049.0,2090.0,2077.1,2070.01,3552,7.3526776e+11,278.0,2399.0,0.6754
2014-08-04,2077.1,2113.95,2113.95,2050.0,2051.55,2059.9,2069.7,1034,2.14006555e+11,195.0,582.0,0.5629
2014-08-05,2059.9,2069.0,2100.0,2051.1,2051.1,2059.15,2062.33,658,1.35701505e+11,100.0,455.0,0.6915
2014-08-06,2059.15,2087.95,2118.0,2070.05,2110.0,2097.0,2099.25,2018,4.23628375e+11,226.0,1351.0,0.6695
2014-08-07,2097.0,2110.0,2113.0,2055.0,2056.3,2068.9,2083.52,521,1.08551425e+11,138.0,314.0,0.6027
2014-08-08,2068.9,2060.0,2080.0,2050.0,2080.0,2072.2,2066.1,529,1.0929691e+11,99.0,332.0,0.6276
2014-08-11,2072.2,2100.0,2100.0,2053.0,2074.0,2071.65,2068.61,390,80675670000.0,38.0,143.0,0.3667
2014-08-12,2071.65,2070.05,2125.0,2070.0,2095.0,2085.35,2082.02,557,1.1596875e+11,133.0,385.0,0.6912
2014-08-13,2085.35,2080.0,2195.0,2070.0,2163.1,2180.1,2131.79,1910,4.0717175e+11,310.0,1460.0,0.7644
2014-08-14,2180.1,2180.1,2465.0,2180.1,2321.0,2330.6,2352.83,37969,8.933450935e+12,5695.0,7854.0,0.2069
2014-08-18,2330.6,2349.0,2461.8,2316.0,2380.0,2380.4,2375.63,15095,3.58601629e+12,1900.0,6803.0,0.4507
2014-08-19,2380.4,2400.0,2400.0,2334.0,2370.05,2374.7,2367.29,6004,1.421323055e+12,450.0,3506.0,0.5839
2014-08-20,2374.7,2378.8,2498.0,2353.35,2480.0,2485.45,2438.7,8284,2.020221155e+12,934.0,4922.0,0.5942
2014-08-21,2485.45,2494.15,2524.05,2449.0,2455.0,2460.45,2487.19,4958,1.233146845e+12,623.0,3366.0,0.6789
2014-08-22,2460.45,2480.0,2550.0,2475.95,2525.1,2535.5,2524.87,6932,1.75024215e+12,1023.0,3640.0,0.5251
2014-08-25,2535.5,2557.9,2650.0,2524.0,2604.0,2614.6,2607.84,9572,2.496228935e+12,918.0,6498.0,0.6789
2014-08-26,2614.6,2614.6,2675.05,2580.0,2600.0,2606.1,2621.39,3483,9.13030045e+11,456.0,2112.0,0.6064
2014-08-27,2606.1,2585.05,2635.9,2582.0,2607.3,2603.1,2606.76,2305,6.00857065e+11,451.0,759.0,0.3293
2014-08-28,2603.1,2603.1,2650.0,2580.0,2582.2,2586.05,2605.06,1235,3.2172541e+11,239.0,802.0,0.6494
2014-09-01,2586.05,2586.05,2625.0,2564.0,2564.0,2586.6,2604.07,1148,2.9894759e+11,203.0,717.0,0.6246
2014-09-02,2586.6,2566.2,2620.0,2566.05,2600.0,2601.15,2601.75,1248,3.2469862e+11,174.0,872.0,0.6987
2014-09-03,2601.15,2629.95,2631.0,2568.55,2615.0,2605.55,2608.67,1038,2.7077991e+11,249.0,560.0,0.5395
2014-09-04,2605.55,2609.0,2634.0,2550.0,2600.0,2603.9,2590.83,1856,4.80858675e+11,401.0,930.0,0.5011
2014-09-05,2603.9,2615.0,2744.0,2615.0,2737.0,2738.0,2696.73,5866,1.58190064e+12,928.0,3278.0,0.5588
2014-09-08,2738.0,2783.85,2838.0,2747.55,2828.85,2827.65,2792.42,3835,1.07089345e+12,649.0,2459.0,0.6412
2014-09-09,2827.65,2830.0,2860.0,2780.0,2785.0,2805.1,2801.35,1473,4.12639245e+11,349.0,711.0,0.4827
2014-09-10,2805.1,2810.0,2874.0,2791.0,2870.0,2855.7,2842.65,1982,5.6341228e+11,382.0,1236.0,0.6236
2014-09-11,2855.7,2870.0,3426.8,2870.0,3360.0,3354.5,3327.45,60036,1.99766608e+13,9104.0,10762.0,0.1793
2014-09-12,3354.5,3390.0,3470.0,3245.0,3331.0,3339.45,3347.47,15663,5.243136625e+12,3119.0,5769.0,0.3683
2014-09-15,3339.45,3349.0,3392.0,3239.95,3240.0,3256.3,3278.08,4972,1.629860355e+12,895.0,2969.0,0.5971
2014-09-16,3256.3,3295.8,3295.8,3051.0,3130.0,3144.55,3182.18,5839,1.85807212e+12,1195.0,3185.0,0.5455
2014-09-17,3144.55,3199.0,3210.0,3096.9,3100.0,3111.9,3163.55,2559,8.0955213e+11,643.0,1241.0,0.485
2014-09-18,3111.9,3112.3,3198.0,3096.0,3105.0,3108.7,3147.11,2284,7.1879909e+11,494.0,1335.0,0.5845
2014-09-19,3108.7,3140.0,3140.0,3090.0,3090.0,3104.0,3125.87,1661,5.1920687e+11,350.0,1117.0,0.6725
2014-09-22,3104.0,3090.0,3411.0,3090.0,3197.0,3207.8,3281.38,9851,3.23248894e+12,2016.0,3470.0,0.3522
2014-09-23,3207.8,3239.0,3288.0,3195.0,3260.0,3251.8,3256.03,4862,1.583082465e+12,647.0,2756.0,0.5668
2014-09-24,3251.8,3249.95,3260.0,3133.2,3211.0,3213.4,3217.36,2881,9.2692266e+11,429.0,1244.0,0.4318
2014-09-25,3213.4,3234.35,3260.35,3083.5,3110.0,3106.8,3149.62,2976,9.37325605e+11,584.0,1743.0,0.5857
2014-09-26,3106.8,3174.0,3174.0,3030.0,3099.0,3094.1,3105.25,2926,9.08596735e+11,480.0,1970.0,0.6733
2014-09-29,3094.1,3119.95,3170.0,3110.0,3120.0,3119.35,3142.62,4265,1.340328985e+12,369.0,3375.0,0.7913
2014-09-30,3119.35,3140.0,3240.0,3113.9,3172.0,3172.0,3139.32,2511,7.88283195e+11,395.0,1447.0,0.5763
2014-10-01,3172.0,3199.95,3290.0,3155.2,3254.0,3263.9,3225.36,3557,1.14725995e+12,581.0,1594.0,0.4481
2014-10-07,3263.9,3230.0,3389.4,3150.0,3180.0,3198.05,3283.45,3048,1.00079587e+12,512.0,1700.0,0.5577
2014-10-08,3198.05,3200.0,3242.3,3170.15,3190.0,3196.0,3208.5,1288,4.13255435e+11,290.0,714.0,0.5543
2014-10-09,3196.0,3196.0,3240.0,3196.0,3239.25,3229.25,3220.73,1216,3.91640835e+11,243.0,861.0,0.7081
2014-10-10,3229.25,3229.9,3229.9,3151.0,3161.0,3175.4,3183.79,960,3.0564402e+11,241.0,636.0,0.6625
2014-10-13,3175.4,3175.05,3175.05,3080.0,3094.95,3092.05,3110.96,3703,1.15198807e+12,426.0,2346.0,0.6335
2014-10-14,3092.05,3091.0,3160.45,3039.95,3053.0,3059.0,3087.88,1534,4.7368044e+11,287.0,923.0,0.6017
2014-10-16,3059.0,3058.95,3165.0,2976.0,2980.0,3025.05,3095.96,4407,1.364390755e+12,615.0,2625.0,0.5956
2014-10-17,3025.05,3050.45,3135.0,3015.0,3087.0,3089.35,3092.29,2939,9.08825425e+11,529.0,1403.0,0.4774
2014-10-20,3089.35,3149.0,3211.6,3066.0,3079.0,3077.35,3154.06,2741,8.6452761e+11,569.0,1519.0,0.5542
2014-10-21,3077.35,3142.65,3180.0,3075.0,3075.0,3114.2,3146.18,1814,5.70716945e+11,428.0,970.0,0.5347
2014-10-22,3114.2,3134.05,3146.5,3048.15,3059.5,3054.25,3075.41,3931,1.20894259e+12,502.0,2295.0,0.5838
2014-10-23,3054.25,3118.95,3120.0,3061.25,3120.0,3104.45,3099.87,862,2.6720909e+11,148.0,529.0,0.6137
2014-10-27,3104.45,3080.0,3144.95,3075.0,3100.0,3090.25,3107.05,912,2.8336267e+11,303.0,619.0,0.6787
2014-10-28,3090.25,3093.25,3177.0,3093.2,3125.0,3137.65,3141.86,2379,7.4744775e+11,412.0,1141.0,0.4796
2014-10-29,3137.65,3113.9,3155.0,3098.0,3112.0,3103.75,3117.22,1539,4.79739555e+11,266.0,982.0,0.6381
2014-10-30,3103.75,3099.9,3150.0,3082.55,3090.0,3088.45,3109.6,4704,1.46275367e+12,437.0,2744.0,0.5833
2014-10-31,3088.45,3105.0,3248.0,3085.0,3085.0,3098.75,3140.99,23153,7.27233576e+12,1673.0,12736.0,0.5501
2014-11-03,3098.75,3100.0,3175.0,3100.0,3145.0,3162.2,3142.49,4452,1.39903625e+12,710.0,3228.0,0.7251
2014-11-05,3162.2,3163.25,3300.0,3145.7,3195.0,3178.85,3227.87,17657,5.699441465e+12,2377.0,8829.0,0.5
2014-11-07,3178.85,3192.0,3395.0,3162.05,3390.0,3362.3,3313.94,15838,5.24861259e+12,1912.0,8666.0,0.5472
2014-11-10,3362.3,3390.0,3515.0,3239.0,3285.0,3280.85,3359.67,19385,6.512710685e+12,2044.0,6388.0,0.3295
2014-11-11,3280.85,3280.0,3430.0,3280.0,3390.0,3401.1,3383.44,18858,6.38048187e+12,1851.0,9850.0,0.5223
2014-11-12,3401.1,3455.0,3534.0,3333.0,3348.9,3355.9,3433.84,50809,1.744700345e+13,5625.0,21440.0,0.422
2014-11-13,3355.9,3399.2,3439.7,3325.05,3355.0,3341.5,3379.47,10269,3.47037759e+12,1332.0,7203.0,0.7014
2014-11-14,3341.5,3340.0,3380.0,3155.0,3223.0,3234.35,3233.89,24799,8.019718765e+12,2313.0,12548.0,0.506
2014-11-17,3234.35,3235.0,3331.35,3199.65,3303.05,3295.7,3285.14,6247,2.05222992e+12,1289.0,4164.0,0.6666
2014-11-18,3295.7,3295.4,3398.0,3270.05,3320.0,3293.95,3340.85,8149,2.72246169e+12,1438.0,4372.0,0.5365
2014-11-19,3293.95,3290.0,3399.85,3290.0,3352.0,3338.6,3364.51,7041,2.36895297e+12,1388.0,3962.0,0.5627
2014-11-20,3338.6,3360.0,3420.0,3343.3,3390.0,3390.6,3394.04,4424,1.50152183e+12,978.0,2771.0,0.6264
2014-11-21,3390.6,3410.0,3444.0,3315.0,3375.0,3387.95,3394.95,9248,3.13965204e+12,1689.0,4445.0,0.4806
2014-11-24,3387.95,3410.0,3469.95,3390.0,3409.0,3405.7,3434.35,6013,2.065077165e+12,666.0,3327.0,0.5533
2014-11-25,3405.7,3430.0,3524.0,3315.0,3401.0,3404.85,3439.72,11793,4.05646363e+12,2271.0,4511.0,0.3825
2014-11-26,3404.85,3415.0,3435.05,3361.5,3361.55,3374.0,3387.9,2471,8.3714908e+11,467.0,1317.0,0.533
2014-11-27,3374.0,3361.55,3590.0,3352.0,3550.0,3547.85,3520.06,22253,7.833180765e+12,3098.0,9879.0,0.4439
2014-11-28,3547.85,3617.0,3617.0,3502.35,3505.05,3522.25,3565.48,7422,2.646301345e+12,947.0,4828.0,0.6505
2014-12-01,3522.25,3538.55,3538.55,3452.0,3507.9,3497.9,3482.27,3495,1.21705209e+12,1138.0,1685.0,0.4821
2014-12-02,3497.9,3508.2,3599.9,3508.2,3581.0,3581.75,3555.72,4061,1.443978875e+12,549.0,2873.0,0.7075
2014-12-03,3581.75,3571.0,3665.0,3570.95,3635.0,3632.05,3630.25,54377,1.9740207975e+13,822.0,52678.0,0.9688
2014-12-04,3632.05,3665.0,3675.0,3605.1,3641.0,3644.3,3648.0,3352,1.22281003e+12,502.0,1758.0,0.5245
2014-12-05,3644.3,3624.0,3740.0,3624.0,3650.0,3668.3,3682.2,57999,2.1356372325e+13,1035.0,53931.0,0.9299
2014-12-08,3668.3,3700.0,3717.65,3558.0,3585.0,3584.7,3658.85,3487,1.27584099e+12,841.0,1692.0,0.4852
2014-12-09,3584.7,3584.7,3595.05,3498.95,3502.0,3508.65,3537.54,2501,8.8473914e+11,577.0,1532.0,0.6126
2014-12-10,3508.65,3480.0,3538.0,3480.0,3505.0,3514.75,3518.54,1230,4.32780545e+11,211.0,944.0,0.7675
2014-12-11,3514.75,3500.0,3544.7,3479.6,3528.8,3521.55,3506.38,1366,4.78971815e+11,314.0,734.0,0.5373
2014-12-12,3521.55,3501.0,3549.85,3480.0,3494.95,3490.55,3512.71,2316,8.1354287e+11,340.0,1793.0,0.7742
2014-12-15,3490.55,3490.55,3530.0,3450.0,3468.8,3459.45,3494.1,2318,8.0993183e+11,537.0,1409.0,0.6079
2014-12-16,3459.45,3430.0,3493.8,3333.0,3420.0,3423.2,3404.29,3780,1.286819895e+12,611.0,2259.0,0.5976
2014-12-17,3423.2,3420.05,3430.0,3350.0,3355.0,3360.0,3374.53,1679,5.66583645e+11,292.0,1089.0,0.6486
2014-12-18,3360.0,3355.0,3426.0,3355.0,3419.9,3396.75,3384.13,3066,1.037572925e+12,796.0,1582.0,0.516
2014-12-19,3396.75,3356.15,3426.85,3356.15,3380.0,3389.8,3395.61,1186,4.02718755e+11,369.0,533.0,0.4494
2014-12-22,3389.8,3385.2,3481.0,3385.2,3430.1,3457.85,3453.69,2641,9.1212035e+11,543.0,929.0,0.3518
2014-12-23,3457.85,3450.0,3498.0,3450.0,3498.0,3487.7,3478.58,680,2.3654377e+11,165.0,431.0,0.6338
2014-12-24,3487.7,3466.0,3534.9,3461.0,3470.0,3473.2,3497.06,695,2.4304542e+11,235.0,442.0,0.636
2014-12-26,3473.2,3452.0,3595.0,3420.0,3580.05,3579.0,3544.94,4983,1.76644477e+12,862.0,2871.0,0.5762
2014-12-29,3579.0,3580.0,3748.8,3580.0,3748.8,3708.35,3683.32,5715,2.105017965e+12,1034.0,3608.0,0.6313
2014-12-30,3708.35,3733.0,3832.0,3733.0,3782.3,3796.45,3805.63,5296,2.015462235e+12,833.0,3173.0,0.5991
2014-12-31,3796.45,3796.45,3863.0,3790.1,3800.0,3804.4,3832.31,2439,9.347006e+11,465.0,1364.0,0.5592
2015-01-01,3804.4,3804.4,3833.95,3787.0,3792.2,3802.9,3808.26,599,2.28114935e+11,162.0,374.0,0.6244
2015-01-02,3802.9,3780.0,4021.65,3780.0,3890.0,3895.85,3895.79,5316,2.071001355e+12,1064.0,3619.0,0.6808
2015-01-05,3895.85,3920.0,4050.0,3920.0,4030.0,4014.15,4014.62,10193,4.09209952e+12,1212.0,7768.0,0.7621
2015-01-06,4014.15,4010.0,4160.0,4001.0,4060.0,4077.95,4096.75,14999,6.144707915e+12,2309.0,9493.0,0.6329
2015-01-07,4077.95,4189.0,4225.0,4100.0,4110.0,4118.65,4168.6,9173,3.82385469e+12,1538.0,4938.0,0.5383
2015-01-08,4118.65,4190.0,4200.0,4160.0,4190.0,4197.0,4194.32,4677,1.961684825e+12,651.0,3110.0,0.665
2015-01-09,4197.0,4198.0,4240.0,4140.1,4182.0,4174.75,4188.11,1451,6.07695215e+11,451.0,849.0,0.5851
2015-01-12,4174.75,4150.1,4213.95,4039.95,4170.0,4118.65,4096.67,3820,1.56492801e+12,911.0,1813.0,0.4746
2015-01-13,4118.65,4118.65,4118.65,4060.0,4080.1,4068.85,4087.91,1928,7.88148665e+11,384.0,1292.0,0.6701
2015-01-14,4068.85,4085.0,4174.95,4035.0,4050.5,4083.25,4090.61,2661,1.08851122e+12,448.0,1872.0,0.7035
2015-01-15,4083.25,4100.0,4109.95,3985.95,4060.0,4055.3,4033.6,4537,1.83004638e+12,932.0,2666.0,0.5876
2015-01-16,4055.3,4035.55,4095.05,4006.0,4034.35,4020.75,4053.07,1519,6.15662005e+11,387.0,880.0,0.5793
2015-01-19,4020.75,4025.0,4070.0,4011.0,4049.9,4034.3,4051.9,1366,5.53489135e+11,307.0,935.0,0.6845
2015-01-20,4034.3,4069.8,4070.0,4010.15,4031.35,4046.6,4038.82,1543,6.23189735e+11,299.0,801.0,0.5191
2015-01-21,4046.6,4026.4,4069.9,3965.0,4008.0,4000.35,4007.03,2869,1.14961717e+12,462.0,2092.0,0.7292
2015-01-22,4000.35,4010.0,4040.0,3950.05,4036.0,3997.4,3998.29,5860,2.34299574e+12,721.0,3980.0,0.6792
2015-01-23,3997.4,4064.9,4064.9,3930.0,3981.85,3976.75,3975.98,4533,1.80231333e+12,791.0,2847.0,0.6281
2015-01-27,3976.75,3981.85,4050.0,3939.0,4030.0,4030.95,3989.92,3017,1.20375859e+12,679.0,2020.0,0.6695
2015-01-28,4030.95,4070.0,4208.6,4024.35,4030.0,4060.0,4111.68,6752,2.776204185e+12,1538.0,3703.0,0.5484
2015-01-29,4060.0,4099.85,4099.85,3975.0,3980.0,3991.0,4013.8,2667,1.070480755e+12,1019.0,1648.0,0.6179
2015-01-30,3991.0,4050.0,4050.0,3930.0,3954.05,3976.45,3977.01,3059,1.21656887e+12,1138.0,2073.0,0.6777
2015-02-02,3976.45,4040.0,4070.0,3936.7,4024.0,3997.0,4026.73,2504,1.008293375e+12,695.0,1751.0,0.6993
2015-02-03,3997.0,4049.95,4075.0,3975.0,3979.0,4018.15,4013.31,17137,6.87760114e+12,1432.0,12200.0,0.7119
2015-02-04,4018.15,4010.0,4059.0,3970.0,3990.0,3984.75,4026.3,2615,1.05287632e+12,514.0,1940.0,0.7419
2015-02-05,3984.75,4049.95,4049.95,3960.0,3960.0,3965.4,3990.11,1354,5.4026142e+11,383.0,1060.0,0.7829
2015-02-06,3965.4,3955.0,4017.0,3955.0,3968.0,3992.15,3998.83,1838,7.34985595e+11,359.0,1383.0,0.7524
2015-02-09,3992.15,3955.0,3989.5,3879.4,3950.0,3951.9,3938.7,1657,6.5264275e+11,480.0,1134.0,0.6844
2015-02-10,3951.9,4000.0,4000.0,3912.4,3975.0,3932.1,3952.71,2037,8.05167215e+11,598.0,773.0,0.3795
2015-02-11,3932.1,3975.0,4049.0,3965.0,3999.0,3995.4,4005.68,7615,3.050325515e+12,1327.0,5497.0,0.7219
2015-02-12,3995.4,4044.0,4044.0,3961.0,4018.0,4014.05,3993.85,1290,5.15206015e+11,376.0,820.0,0.6357
2015-02-13,4014.05,4025.0,4045.0,3978.0,3995.0,3983.45,4009.03,7286,2.920981685e+12,629.0,5587.0,0.7668
2015-02-16,3983.45,3990.0,4018.0,3975.0,3985.0,3987.65,4009.51,4131,1.65632892e+12,319.0,3536.0,0.856
2015-02-18,3987.65,3970.1,4017.85,3970.1,3985.1,3983.35,3996.1,1537,6.1420111e+11,320.0,1211.0,0.7879
2015-02-19,3983.35,3985.0,4003.4,3941.05,3952.0,3956.7,3974.46,10894,4.32977728e+12,278.0,10535.0,0.967
2015-02-20,3956.7,3957.7,3984.0,3899.0,3922.5,3941.85,3951.72,988,3.9042965e+11,388.0,645.0,0.6528
2015-02-23,3941.85,3968.95,3969.9,3868.0,3910.0,3902.35,3898.68,1709,6.66284145e+11,623.0,874.0,0.5114
